datestamp,Platform,Bookings_3m,Booking_Cost_3m,Customer_Count,Run_Rate,Age_STD,qtr,sdate,mean,deviation,naivemean,naivedeviation,lower limit,upper limit,z_score,actuals_outlier,actuals_adjusted,Platform_forecast,qtr_forecast,Forecast_3m,forecast_z_score,forecast_outlier,forecast_adjusted
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_12 PortHigh End,Q2FY21,531.0,,,531.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NCS_Fixed - 3.6T,Q2FY21,5451.0,,,5451.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_12 PortLow End,Q2FY21,16244.0,,,16244.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_CPU,Q2FY21,88036.0,,,88036.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,INSBU_N3K/9K 100G Fiber,Q2FY21,40.0,,,40.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,SRGBU_Edge - Light Modular,Q2FY21,4920.0,,,4920.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Rack HX,Q2FY21,1203.0,,,1203.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UCEBU_Headset,Q2FY21,109545.0,,,109545.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,IOTBU_Connected Grid Routers,Q2FY21,1752.0,,,1752.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,Modular_Attach_ 9.6T,Q2FY21,100749.0,,,100749.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,C9600- Line Cards,Q2FY21,2983.0,,,2983.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,EBBU_Modular,Q2FY21,1353.0,,,1353.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_SSD,Q2FY21,19477.0,,,19477.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UCEBU_Phone Adapter,Q2FY21,12615.0,,,12615.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,SRGBU_AccessRouting_Fixed,Q2FY21,351607.0,,,351607.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,C9600-SUP Card,Q2FY21,1772.0,,,1772.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_8 PortUltra Low,Q2FY21,10583.0,,,10583.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UCEBU_Mobile Phone,Q2FY21,9529.0,,,9529.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,INSBU_N9500 Modular,Q2FY21,1147.0,,,1147.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,SRGBU_AccessRouting_Modular,Q2FY21,77334.0,,,77334.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CABLE,Q2FY21,213.0,,,213.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UCEBU_IED,Q2FY21,3234.0,,,3234.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NGFWBU_Netmod,Q2FY21,35618.0,,,35618.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,Modular_Attach_ 900G,Q2FY21,146.0,,,146.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,ECBU_Director  ,Q2FY21,371.0,,,371.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU GPU,Q2FY21,2005.0,,,2005.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Memory 256GB,Q2FY21,345.0,,,345.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UCEBU_Phone with Video,Q2FY21,567895.0,,,567895.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_RAID Doc,Q2FY21,112197.0,,,112197.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_DOC,Q2FY21,210606.0,,,210606.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_48 PortLow End,Q2FY21,407757.0,,,407757.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_L2 Daughter Card,Q2FY21,167917.0,,,167917.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Memory 64GB,Q2FY21,182258.0,,,182258.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NGFWBU_Adopters,Q2FY21,441.0,,,441.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,INSBU_Fixed_N3K/9K 100G Fiber,Q2FY21,12925.0,,,12925.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_48 PortHigh End,Q2FY21,102988.0,,,102988.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NCS_Fixed - 900G,Q2FY21,1521.0,,,1521.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Memory 128GB,Q2FY21,5797.0,,,5797.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_24 PortLow End,Q2FY21,315478.0,,,315478.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,ECBU_Mid End,Q2FY21,773.0,,,773.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_4 PortExpress Switch,Q2FY21,45205.0,,,45205.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Memory 16GB,Q2FY21,97700.0,,,97700.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Memory 32GB,Q2FY21,188788.0,,,188788.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_24 PortMid End,Q2FY21,66492.0,,,66492.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,INSBU_Fixed_N3500 10G Fiber,Q2FY21,1447.0,,,1447.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_24 PortUltra Low,Q2FY21,248067.0,,,248067.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NCS_System,Q2FY21,697.0,,,697.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_24 PortHigh End,Q2FY21,74578.0,,,74578.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_NVMe Cable,Q2FY21,40330.0,,,40330.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Interposer board,Q2FY21,21980.0,,,21980.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NCS_Fixed - 800G,Q2FY21,670.0,,,670.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_8 PortPON Switch,Q2FY21,642.0,,,642.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NGFWBU_Low End,Q2FY21,12849.0,,,12849.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,ECBU_IBM Switch,Q2FY21,192.0,,,192.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Nvme,Q2FY21,88428.0,,,88428.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Fabric Interconnect,Q2FY21,3102.0,,,3102.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_8 PortLow End,Q2FY21,74184.0,,,74184.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_16 PortLow End,Q2FY21,45840.0,,,45840.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,INSBU_Fixed_N3k/9K 10/25G,Q2FY21,25001.0,,,25001.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,INSBU_Fixed_N9300 10G Copper,Q2FY21,6764.0,,,6764.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Fiber Channel over Etherne,Q2FY21,151.0,,,151.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_16 PortUltra Low,Q2FY21,179382.0,,,179382.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NGFWBU_High End,Q2FY21,1518.0,,,1518.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_48 PortUltra Low,Q2FY21,5797.0,,,5797.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_HDD,Q2FY21,119663.0,,,119663.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,ECBU_Low End,Q2FY21,2684.0,,,2684.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,PABU_XE Modular_Attach,Q2FY21,8860.0,,,8860.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,INSBU_Fixed_N3K/9K 1G,Q2FY21,88248.0,,,88248.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,UABU_Fixed_48 PortMid End,Q2FY21,113133.0,,,113133.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_Node,Q2FY21,2346.0,,,2346.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,NGFWBU_Ultra High End,Q2FY21,457.0,,,457.0
2021-01-31,8k_Chassis,4135.0,442931.94,1.9742652,17.000446,192.01685,Q2FY21,2021-04-01,1661.0,2163.4479425213817,292.3333333333333,376.83993065137525,-838.1864586207926,1422.853125287459,10.197079327619399,True,1422.853125287459,CSPBU_SATA Drive,Q2FY21,83097.0,,,83097.0
